h3_08,propertyType,lotAreaValue,priceChange,zestimate,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,unit,newConstructionType,resultsPerPage,totalPages,totalResultCount,h3_07,geometry,pricePerSqft
8828d542d3fffff,CONDO,,,,https://photos.zillowstatic.com/fp/9951b535ed247d77af181a6297c99dc6-p_e.jpg,575000.0,2.0,-122.36427,47.625427,FOR_SALE,48791303.0,,10.0,2.0,1061.0,USA,USD,,Apt 402,,41,20,2325,8728d542dffffff,"POLYGON ((-122.36646408024217 47.62307462893957, -122.36149211085028 47.62638489665419, -122.36309792693689 47.63055017488269, -122.36967613093022 47.63140504364728, -122.37464783865738 47.62809466844406, -122.37304160412222 47.62392953197745, -122.36646408024217 47.62307462893957))",541.9415645617343
8828d5cd37fffff,CONDO,,,519600.0,https://photos.zillowstatic.com/fp/361d1f1cd4a73640244d7fe1f6489b8c-p_e.jpg,499950.0,2.0,-122.34122,47.467274,FOR_SALE,89824987.0,1280.0,10.0,2.0,1084.0,USA,USD,,Unit 426,,41,20,2325,8728d5cd3ffffff,"POLYGON ((-122.34334199883773 47.46555870322431, -122.33837775506504 47.46887342610193, -122.33997963679698 47.47304948745552, -122.34654617969824 47.47391068371456, -122.35151016341011 47.470595853514716, -122.34990786434747 47.46641993439065, -122.34334199883773 47.46555870322431))",461.20848708487085
8828d54257fffff,TOWNHOUSE,1075.932,,,https://photos.zillowstatic.com/fp/fbffe976a2527f2e643608aa9cb8e58f-p_e.jpg,775000.0,3.0,-122.2971,47.593056,FOR_SALE,348539368.0,,10.0,2.0,1274.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5425ffffff,"POLYGON ((-122.2976436320793 47.59035067292459, -122.29266890609765 47.59365971680765, -122.2942713212101 47.59782890442665, -122.30084888182438 47.59868890665202, -122.30582334821425 47.595379754990056, -122.30422051364776 47.591210708894295, -122.2976436320793 47.59035067292459))",608.3202511773941
8828d551e9fffff,SINGLE_FAMILY,8764.272,,2540200.0,https://photos.zillowstatic.com/fp/140e1179b0428b73fd52fe137b0fad84-p_e.jpg,2475000.0,6.0,-122.18964,47.549286,FOR_SALE,66651074.0,5511.0,10.0,4.0,4590.0,USA,USD,sqft,,,41,20,2326,8728d551effffff,"POLYGON ((-122.19277161999089 47.5448753824427, -122.18779245457722 47.54818240377971, -122.18938976683737 47.552357251908596, -122.19596666560034 47.55322493757547, -122.20094557455477 47.5499178080127, -122.19934784127143 47.54574310102154, -122.19277161999089 47.5448753824427))",539.2156862745098
8828d54217fffff,TOWNHOUSE,574.992,,809900.0,https://photos.zillowstatic.com/fp/b51c2a7681fc231fd76f3480886276c4-p_e.jpg,809000.0,2.0,-122.304665,47.6134,FOR_SALE,348538350.0,,10.0,2.0,1321.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5421ffffff,"POLYGON ((-122.29907943177957 47.61033459785412, -122.29410362010293 47.6136430236268, -122.29570647437825 47.617810879799855, -122.3022855600223 47.61867016875627, -122.30726111194458 47.615361635175155, -122.30565783804336 47.61119392045871, -122.29907943177957 47.61033459785412))",612.4148372445118
8828d542d5fffff,CONDO,,,542100.0,https://photos.zillowstatic.com/fp/44885a5e1ec148dbf4534b4c20f666d2-p_e.jpg,539990.0,2.0,-122.34714,47.627403,FOR_SALE,48754773.0,2033.0,10.0,1.0,856.0,USA,USD,,Apt 302,,41,20,2326,8728d542dffffff,"POLYGON ((-122.34673080610821 47.62050740461485, -122.3417576414793 47.623817094686075, -122.34336261285353 47.62798305299882, -122.34994116772822 47.62883917958452, -122.35491407124441 47.62552938192863, -122.35330868106492 47.621363565284305, -122.34673080610821 47.62050740461485))",630.8294392523364
8828d5475dfffff,SINGLE_FAMILY,3075.336,,,https://photos.zillowstatic.com/fp/4ca25bb82865cd4fccf82b99f1c218d4-p_e.jpg,1899950.0,3.0,-122.40864,47.649162,FOR_SALE,48831198.0,,10.0,3.0,2482.0,USA,USD,sqft,,,41,20,2326,8728d5475ffffff,"POLYGON ((-122.40738876732382 47.64816298169423, -122.40241810879111 47.65147378652613, -122.40402605428815 47.65563637193478, -122.41060507628933 47.65648801064264, -122.41557547188945 47.65317709848514, -122.41396710848743 47.64901465495794, -122.40738876732382 47.64816298169423))",765.491539081386
8828d5cab7fffff,SINGLE_FAMILY,8150.076,-20000.0,673200.0,https://photos.zillowstatic.com/fp/7f89b141c2f477c3be207cf14edc385b-p_e.jpg,659000.0,3.0,-122.30855,47.37924,FOR_SALE,48678513.0,3195.0,10.0,3.0,1900.0,USA,USD,sqft,,,41,20,2326,8728d5cabffffff,"POLYGON ((-122.30973280702098 47.377787837040444, -122.30477143634191 47.3811043290025, -122.30637030128506 47.385286917033795, -122.31293095408367 47.386152870734215, -122.31789206615056 47.38283627143114, -122.31629278409676 47.37865382578126, -122.30973280702098 47.377787837040444))",346.8421052631579
8828d5515bfffff,SINGLE_FAMILY,6499.152,,1230800.0,https://photos.zillowstatic.com/fp/119bb9fcacbf6727d0b4eecb076ede6f-p_e.jpg,1199000.0,4.0,-122.20047,47.51481,FOR_SALE,48790541.0,3664.0,10.0,2.0,2340.0,USA,USD,sqft,,,41,20,2326,8728d5515ffffff,"POLYGON ((-122.19812173683323 47.50989498307408, -122.1931450026767 47.513203349060035, -122.19474186781648 47.5173803196445, -122.20131588774908 47.51824878296029, -122.20629236551379 47.51494030883867, -122.20469507980354 47.510763479549674, -122.19812173683323 47.50989498307408))",512.3931623931624
8828d5511bfffff,CONDO,,,587600.0,https://photos.zillowstatic.com/fp/6a5813f605c7b29273bc8a1626d8d036-p_e.jpg,569950.0,2.0,-122.19729,47.537125,FOR_SALE,48968905.0,2146.0,10.0,2.0,932.0,USA,USD,,Apt 307,,41,20,2326,8728d5511ffffff,"POLYGON ((-122.19953332582324 47.52990936434917, -122.19455550450118 47.5332171123745, -122.19615280626161 47.53739275318298, -122.20272835015332 47.538260504749964, -122.20770591492328 47.53495264856001, -122.20610819241956 47.53077714898044, -122.19953332582324 47.52990936434917))",611.5343347639486
8828d542edfffff,CONDO,,,495400.0,https://photos.zillowstatic.com/fp/038a7864c67f19bc8d6900bac0d0c747-p_e.jpg,475000.0,1.0,-122.29945,47.62164,FOR_SALE,68476161.0,1344.0,10.0,1.0,722.0,USA,USD,,Apt 302,,41,20,2326,8728d542effffff,"POLYGON ((-122.29570647437825 47.617810879799855, -122.29072998985689 47.621118942406696, -122.29233285062223 47.62528640179675, -122.29891261574097 47.626145657181404, -122.30388884055345 47.622837486735115, -122.3022855600223 47.61867016875627, -122.29570647437825 47.617810879799855))",657.8947368421053
8828d54735fffff,TOWNHOUSE,1977.624,,979300.0,https://photos.zillowstatic.com/fp/c8b1b34190ee38d507ce2e754187d63f-p_e.jpg,949950.0,4.0,-122.37937,47.69086,FOR_SALE,84756232.0,3667.0,10.0,3.0,1790.0,USA,USD,sqft,,,41,20,2326,8728d5473ffffff,"POLYGON ((-122.3790122601068 47.68797921665977, -122.37403729925376 47.69128773763463, -122.37564486456252 47.69544847954703, -122.38222780964398 47.696300558911304, -122.38720250808572 47.69299193039049, -122.38559452392381 47.688831330063934, -122.3790122601068 47.68797921665977))",530.6983240223464
8828d542ebfffff,CONDO,,,,https://photos.zillowstatic.com/fp/e13d7a64a35b113a90f1d7df6fdcd5f1-p_e.jpg,484995.0,2.0,-122.31535,47.62496,FOR_SALE,2068208670.0,,10.0,1.0,990.0,USA,USD,,Apt K,,41,20,2326,8728d542effffff,"POLYGON ((-122.31544338450529 47.620387488307266, -122.310468092591 47.62369612966457, -122.31207179937017 47.627862909399376, -122.31865121753967 47.628720906284336, -122.32362624919229 47.6254121571832, -122.32202212300338 47.62124551895355, -122.31544338450529 47.620387488307266))",489.8939393939394
8828d542e1fffff,SINGLE_FAMILY,5998.212,,,https://photos.zillowstatic.com/fp/e16dfe9c978fa692ad97f85ebbc6d1a3-p_e.jpg,2985000.0,6.0,-122.31088,47.628124,FOR_SALE,48725040.0,,10.0,4.0,4979.0,USA,USD,sqft,,,41,20,2326,8728d542effffff,"POLYGON ((-122.30388884055345 47.622837486735115, -122.29891261574097 47.626145657181404, -122.30051590286233 47.630312578351685, -122.30709583452023 47.631171187652846, -122.31207179937017 47.627862909399376, -122.310468092591 47.62369612966457, -122.30388884055345 47.622837486735115))",599.5179754970877
8828d555a7fffff,TOWNHOUSE,1372.14,,883400.0,https://photos.zillowstatic.com/fp/f8a1cb46a6ead7305d1c3b630f7847dd-p_e.jpg,889000.0,2.0,-122.38857,47.637096,FOR_SALE,333459242.0,3457.0,10.0,2.0,1511.0,USA,USD,sqft,,,41,20,2326,8728d555affffff,"POLYGON ((-122.38283218684349 47.63311352353791, -122.37786074103458 47.63642400619716, -122.37946740891056 47.64058820744565, -122.38604594089317 47.641441784237614, -122.39101712453021 47.63813119415486, -122.38941003842288 47.63396713471621, -122.38283218684349 47.63311352353791))",588.3520847121112
8828d54733fffff,CONDO,6499.152,,874900.0,https://photos.zillowstatic.com/fp/66502cb547e6b2b17d4acbc4f5a3b84a-p_e.jpg,859950.0,2.0,-122.39659,47.694145,FOR_SALE,348511194.0,,11.0,2.0,1124.0,USA,USD,sqft,# B,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5473ffffff,"POLYGON ((-122.39875869778142 47.69053429837904, -122.3937849357049 47.69384339746789, -122.3953933462255 47.698003458957274, -122.40197593738436 47.69885427969156, -122.40694943649682 47.69554507315317, -122.40534060748097 47.691385153342615, -122.39875869778142 47.69053429837904))",765.0800711743773
8828d5420bfffff,SINGLE_FAMILY,6433.812,,3657100.0,https://photos.zillowstatic.com/fp/c1559b4f168b4fb881b8806aa71dc58c-p_e.jpg,3645000.0,5.0,-122.2911,47.594044,FOR_SALE,48670633.0,9500.0,11.0,6.0,4683.0,USA,USD,sqft,,BUILDER_SPEC,41,20,2326,8728d5420ffffff,"POLYGON ((-122.28609151210837 47.59279906870382, -122.28111585430315 47.59610764184304, -122.28271784971379 47.60027697091549, -122.28929592269762 47.601137585407926, -122.2942713212101 47.59782890442665, -122.29266890609765 47.59365971680765, -122.28609151210837 47.59279906870382))",778.3472133247918
8828d542ddfffff,CONDO,,,670400.0,https://photos.zillowstatic.com/fp/90e9ce1d15ad144d53bc5c5a951d3ae7-p_e.jpg,675000.0,1.0,-122.3524,47.61767,FOR_SALE,88875803.0,1664.0,11.0,2.0,1142.0,USA,USD,,Unit 120,,41,20,2326,8728d542dffffff,"POLYGON ((-122.35009833380491 47.61303099696434, -122.34512584184408 47.616341049604245, -122.34673080610821 47.62050740461485, -122.35330868106492 47.621363565284305, -122.358280911868 47.61805340509082, -122.35667552893841 47.613887191794056, -122.35009833380491 47.61303099696434))",591.0683012259194
8828d54735fffff,TOWNHOUSE,1864.368,-20000.0,,https://photos.zillowstatic.com/fp/6b6124bdc6fd58150d67226c07982cb8-p_e.jpg,949950.0,4.0,-122.37451,47.691887,FOR_SALE,348508334.0,,11.0,3.0,1730.0,USA,USD,sqft,# A,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5473ffffff,"POLYGON ((-122.3790122601068 47.68797921665977, -122.37403729925376 47.69128773763463, -122.37564486456252 47.69544847954703, -122.38222780964398 47.696300558911304, -122.38720250808572 47.69299193039049, -122.38559452392381 47.688831330063934, -122.3790122601068 47.68797921665977))",549.1040462427745
8828d542ddfffff,CONDO,,-69000.0,929900.0,https://photos.zillowstatic.com/fp/579dd0fd9e40c17c14df558e62716a4d-p_e.jpg,929000.0,2.0,-122.3492,47.617664,FOR_SALE,82366449.0,2627.0,11.0,2.0,1263.0,USA,USD,,Apt 1109,,41,20,2326,8728d542dffffff,"POLYGON ((-122.35009833380491 47.61303099696434, -122.34512584184408 47.616341049604245, -122.34673080610821 47.62050740461485, -122.35330868106492 47.621363565284305, -122.358280911868 47.61805340509082, -122.35667552893841 47.613887191794056, -122.35009833380491 47.61303099696434))",735.5502771179731
8828d542d7fffff,CONDO,,,787300.0,https://photos.zillowstatic.com/fp/1cef28e2c83bb29ca5a0e00b8f6772c5-p_e.jpg,768000.0,2.0,-122.351974,47.63156,FOR_SALE,70585501.0,2293.0,11.0,1.0,961.0,USA,USD,,Apt 372,,41,20,2326,8728d542dffffff,"POLYGON ((-122.35491407124441 47.62552938192863, -122.34994116772822 47.62883917958452, -122.35154656511796 47.63300459950552, -122.35812528478705 47.63386008009075, -122.36309792693689 47.63055017488269, -122.36149211085028 47.62638489665419, -122.35491407124441 47.62552938192863))",799.1675338189386
8828d54259fffff,LOT,0.3213999999999999,,,https://photos.zillowstatic.com/fp/2b491adbfe5b3befb24986f45600113e-p_e.jpg,3480000.0,,-122.30195,47.58279,FOR_SALE,2067611202.0,2025.0,11.0,,0.0,USA,USD,acres,,,41,20,2326,8728d5425ffffff,"POLYGON ((-122.30438625632944 47.575391932244756, -122.29941287500706 47.57870170148855, -122.30101527706114 47.58287168212432, -122.30759147967817 47.583731751914726, -122.31256460131794 47.5804218749537, -122.31096178008943 47.57625203593215, -122.30438625632944 47.575391932244756))",
8828d5502dfffff,SINGLE_FAMILY,5100.876,,2460000.0,https://photos.zillowstatic.com/fp/1a3ffa44d3ca5c5416e7fca38f6c5f9a-p_e.jpg,2499950.0,5.0,-122.20565,47.519382,FOR_SALE,48864865.0,3145.0,11.0,5.0,3650.0,USA,USD,sqft,,BUILDER_SPEC,41,20,2326,8728d5502ffffff,"POLYGON ((-122.20629236551379 47.51494030883867, -122.20131588774908 47.51824878296029, -122.20291317884946 47.52242521616107, -122.20948736824394 47.52329303393275, -122.21446358936385 47.5199844517075, -122.21286587779994 47.51580815982692, -122.20629236551379 47.51494030883867))",684.917808219178
8828d5429bfffff,CONDO,0.3184,,329400.0,https://photos.zillowstatic.com/fp/21e18178f56c0e44d82bf6d27b00275a-p_e.jpg,318000.0,0.0,-122.375786,47.641705,FOR_SALE,58383919.0,1195.0,11.0,1.0,682.0,USA,USD,acres,Apt 403,,41,20,2326,8728d5429ffffff,"POLYGON ((-122.37128237291566 47.63556978341048, -122.36630999238574 47.638879796138205, -122.3679162417819 47.64304413912719, -122.37449529025415 47.64389832766054, -122.37946740891056 47.64058820744565, -122.37786074103458 47.63642400619716, -122.37128237291566 47.63556978341048))",466.2756598240469
8828d54705fffff,MULTI_FAMILY,5000.688,,1651100.0,https://photos.zillowstatic.com/fp/8b308ddf134628bfb8e273830f0c9de6-p_e.jpg,1650000.0,7.0,-122.37972,47.671864,FOR_SALE,2077648988.0,8000.0,11.0,6.0,4500.0,USA,USD,sqft,,,41,20,2326,8728d5470ffffff,"POLYGON ((-122.37755677263253 47.668023648923324, -122.37258289661882 47.67133278847012, -122.374190020585 47.67549486343127, -122.3807714393133 47.676347657205795, -122.38574505308021 47.673038410143235, -122.38413751043201 47.6688764768345, -122.37755677263253 47.668023648923324))",366.6666666666667
8828d540b9fffff,SINGLE_FAMILY,5262.048,,704500.0,https://photos.zillowstatic.com/fp/0d9c97d37ae92f05387b70c9058706c4-p_e.jpg,670000.0,2.0,-122.30866,47.69903,FOR_SALE,49076601.0,2214.0,11.0,1.0,700.0,USA,USD,sqft,,,41,20,2326,8728d540bffffff,"POLYGON ((-122.31301889471604 47.69522968549067, -122.30803899600912 47.698535741779416, -122.30964403630027 47.70269772922637, -122.31622939557057 47.7035535191819, -122.32120903361698 47.70024735499635, -122.31960357312 47.696085508764746, -122.31301889471604 47.69522968549067))",957.1428571428571
8828d542d7fffff,CONDO,,,,https://photos.zillowstatic.com/fp/1292ad6272b76ecc8aa13c9855da0576-p_e.jpg,1399950.0,2.0,-122.36025,47.63162,FOR_SALE,348500285.0,,11.0,2.0,1462.0,USA,USD,,# 303,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d542dffffff,"POLYGON ((-122.35491407124441 47.62552938192863, -122.34994116772822 47.62883917958452, -122.35154656511796 47.63300459950552, -122.35812528478705 47.63386008009075, -122.36309792693689 47.63055017488269, -122.36149211085028 47.62638489665419, -122.35491407124441 47.62552938192863))",957.5581395348837
8828d54745fffff,TOWNHOUSE,1237.104,,841600.0,https://photos.zillowstatic.com/fp/486a148b32239f8a4d7b74cca77c5bdc-p_e.jpg,830000.0,3.0,-122.38318,47.650635,FOR_SALE,89822476.0,3650.0,11.0,4.0,1500.0,USA,USD,sqft,,,41,20,2326,8728d5474ffffff,"POLYGON ((-122.37610196564113 47.64806213210942, -122.37112917400263 47.6513718897327, -122.3727358568611 47.655535297311296, -122.37931574993536 47.65638880556013, -122.38428827949141 47.65307894045106, -122.38268117812201 47.648915674591564, -122.37610196564113 47.64806213210942))",553.3333333333334
8828d54741fffff,CONDO,,,325800.0,https://photos.zillowstatic.com/fp/d2dbe65acecb4c008f39734db85c1692-p_e.jpg,319950.0,1.0,-122.387886,47.652473,FOR_SALE,48790608.0,1622.0,11.0,1.0,618.0,USA,USD,,Apt 209,,41,20,2326,8728d5474ffffff,"POLYGON ((-122.38765303465128 47.64560544692204, -122.38268117812201 47.648915674591564, -122.38428827949141 47.65307894045106, -122.39086765571889 47.65393183686525, -122.39583924986732 47.650621501773685, -122.39423173023549 47.64645837770255, -122.38765303465128 47.64560544692204))",517.7184466019418
8828d55315fffff,SINGLE_FAMILY,4120.776,,737600.0,https://photos.zillowstatic.com/fp/86019ccddfe01a79da29827e2a615719-p_e.jpg,699000.0,3.0,-122.198975,47.48808,FOR_SALE,48725970.0,3294.0,11.0,3.0,1790.0,USA,USD,sqft,,,41,20,2326,8728d5531ffffff,"POLYGON ((-122.20008935988258 47.48238662462649, -122.1951143836442 47.485695970660245, -122.19671080712416 47.489874666467124, -122.20328262716649 47.49074387484512, -122.20825734712696 47.487434420734715, -122.20666050338889 47.48325586633569, -122.20008935988258 47.48238662462649))",390.5027932960894
8828d54307fffff,TOWNHOUSE,3537.072,,2493900.0,https://photos.zillowstatic.com/fp/07fb6c253a2d6fee0d9764048db94dcb-p_e.jpg,2495000.0,3.0,-122.19059,47.6228,FOR_SALE,348492852.0,4500.0,11.0,4.0,2457.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5430ffffff,"POLYGON ((-122.19023815641414 47.6198224671503, -122.18525437830738 47.62312690114296, -122.18685301239613 47.62729696230094, -122.19343584648107 47.628162448630846, -122.19841936773999 47.62485790626176, -122.19682031182799 47.620687985951946, -122.19023815641414 47.6198224671503))",1015.4660154660155
8828d54e89fffff,SINGLE_FAMILY,6599.34,,1013800.0,https://photos.zillowstatic.com/fp/84de8c8d77648a366cf43e62c70d0316-p_e.jpg,975000.0,3.0,-122.35023,47.76663,FOR_SALE,49028635.0,3594.0,11.0,2.0,2420.0,USA,USD,sqft,,,41,20,2326,8728d54e8ffffff,"POLYGON ((-122.34530830152408 47.762637595365305, -122.34032659714656 47.76594247709866, -122.34193423541286 47.77009924313628, -122.34852399837925 47.77095098631868, -122.3535054407954 47.76764599672378, -122.35189738227312 47.7634893718207, -122.34530830152408 47.762637595365305))",402.89256198347107
8828d540cbfffff,CONDO,4207.896,,1301200.0,https://photos.zillowstatic.com/fp/afbdbabc0645f2399bf8a74bf8bd44b8-p_e.jpg,1258000.0,4.0,-122.32322,47.662468,FOR_SALE,2058017705.0,5416.0,11.0,4.0,2352.0,USA,USD,sqft,# B,,41,20,2326,8728d540cffffff,"POLYGON ((-122.31832486068299 47.66032932094498, -122.31334739663392 47.66363672470769, -122.3149519832102 47.66780083984137, -122.32153445365525 47.66865740985281, -122.32651165711633 47.66534989828634, -122.3249066507867 47.6611859245248, -122.31832486068299 47.66032932094498))",534.8639455782313
8828d54087fffff,SINGLE_FAMILY,6381.54,,848300.0,https://photos.zillowstatic.com/fp/23d4d211cabd153e1889241b7e1b52a1-p_e.jpg,799000.0,3.0,-122.303024,47.695477,FOR_SALE,48946449.0,2856.0,11.0,2.0,1540.0,USA,USD,sqft,,,41,20,2326,8728d5408ffffff,"POLYGON ((-122.3048293491 47.6902108308746, -122.29984918998693 47.69351677923438, -122.30145380325119 47.697679305276026, -122.30803899600912 47.698535741779416, -122.31301889471604 47.69522968549067, -122.31141386113754 47.69106730064018, -122.3048293491 47.6902108308746))",518.8311688311688
8828d55559fffff,SINGLE_FAMILY,4726.26,,850900.0,https://photos.zillowstatic.com/fp/f392a6259779a13d33e16c433dbb2b8d-p_e.jpg,834990.0,2.0,-122.389114,47.560623,FOR_SALE,348487219.0,3044.0,11.0,2.0,1140.0,USA,USD,sqft,# B,BUILDER_SPEC,41,20,2326,8728d5555ffffff,"POLYGON ((-122.3851916996277 47.55821828321901, -122.38022484569194 47.561531338402155, -122.38183017676612 47.5657003262741, -122.3884027792828 47.56655611687355, -122.39336937144999 47.563242954416424, -122.39176362293523 47.559074108646385, -122.3851916996277 47.55821828321901))",732.4473684210526
8828d55765fffff,SINGLE_FAMILY,3149.388,,597700.0,https://photos.zillowstatic.com/fp/d215686ae92f0a1f1cbd5f9f0be8dff2-p_e.jpg,574500.0,3.0,-122.34616,47.52629,FOR_SALE,49073440.0,2850.0,11.0,2.0,1210.0,USA,USD,sqft,,,41,20,2326,8728d5576ffffff,"POLYGON ((-122.3395030082283 47.520560018141296, -122.33453526022618 47.52387279038716, -122.33613803352286 47.528045402396856, -122.34270897283798 47.52890510017002, -122.34767646054347 47.52559222048482, -122.34607326929654 47.521419750478415, -122.3395030082283 47.520560018141296))",474.79338842975204
